time [s],long accel [g],lat accel [g],vector accel [g],vert accel [g],speed [mph],distance [ft],power output [hp],gear [-],position X [m],position Y [m],time slip [s],time slip rate [%],beacon [-],buffer [-],TPS [%],Steering Position [Deg],Oil Press [PSI],Analog 4 [V],analog 5 [V],Yaw Rate Sensor [deg/s],Brake [V],analog 8 [V],GPS altitude [m],GPS heading [degs],GPS time [s],GPS pos acc [-],GPS vel acc [-],GPS head acc [-],GPS alt acc [-],GPS vel raw [mph],GPS long [degs],GPS lat [degs],Corrected Speed [MPH],Angular Velocity [deg/s],Attitude Velocity [deg/s],Neutral Yaw Steer [deg],Calculated Yaw angle [deg]
103.47,-0.112153016,1.088614225,1.091233253,0.919168532,49.4705658,3419.10083,81.42477417,6,78.65402222,71.23810577,N/a,N/a,1,1003,32.17977905,96.72129822,91.46250153,0,0,33.67873764,0,0,59.94200134,317.9380188,65406.949,3.871999979,0.550000012,9.95E-03,14.23600006,49.27971268,-117.729256,33.66729814,49.4705658,27.68255615,5.824388504,5.836182594,142.9002686
103.48,-0.11498341,1.102989674,1.113830566,0.925373375,49.49299622,3419.826172,80.96077728,6,78.50057983,71.40074158,N/a,N/a,1,1003,30.94382286,96.72129822,91.57500458,0,0,34.00241852,0,0,59.86899948,318.2324524,65406.959,3.872999907,0.550000012,9.95E-03,14.23700047,49.27971268,-117.7292576,33.6672996,49.49299622,28.03540039,5.732039452,5.88678503,143.2402954
103.49,-0.114345916,1.117416501,1.141441345,0.93271333,49.5017128,3420.552002,80.70343781,6,78.34792328,71.56417084,N/a,N/a,1,1003,29.64045143,96.72129822,91.72501373,0,0,34.2993927,0,0,59.86899948,318.526886,65406.969,3.872999907,0.550000012,9.95E-03,14.23700047,49.27971268,-117.7292593,33.66730107,49.5017128,28.39709473,5.610003471,5.933676243,143.5832825
103.5,-0.11068289,1.131855369,1.139787197,0.940916777,49.512146,3421.27832,80.15950012,6,78.195961,71.72830963,N/a,N/a,1,1003,28.2471962,92.78692627,91.83750153,0,0,34.56521988,0,0,59.86899948,318.8213196,65406.979,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292609,33.66730255,49.512146,28.75797272,5.456376553,5.976233959,143.9289398
103.51,-0.10452579,1.146253228,1.13918972,0.949691832,49.54983139,3422.004639,79.84406281,6,78.0447998,71.89341736,N/a,N/a,1,1003,26.92135048,92.13119507,91.83750153,0,0,34.79556656,0,0,59.86899948,319.1157532,65406.989,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292625,33.66730403,49.54983139,29.10163879,5.269659996,6.013814926,144.2769012
103.52,-9.65E-02,1.160543203,1.161317468,0.958735585,49.55066681,3422.731689,79.44213104,6,77.89446259,72.0592804,N/a,N/a,1,1003,26.38202286,92.13119507,91.95000458,0,0,34.98644638,0,0,59.86899948,319.4101868,65406.999,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292641,33.66730552,49.55066681,29.46394157,5.049394608,6.045795441,144.62677
103.53,-8.72E-02,1.174644709,1.194276094,0.96774292,49.55921173,3423.458496,78.80966949,6,77.74511719,72.22608948,N/a,N/a,1,1003,24.98876381,92.13119507,91.72501373,0,0,35.13445282,0,0,59.86899948,319.7046204,65407.009,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292658,33.66730702,49.55921173,29.81681252,4.795684338,6.071610451,144.9781189
103.54,-7.72E-02,1.188464046,1.200768828,0.976415813,49.57632828,3424.185547,78.37036133,6,77.59655762,72.39369965,N/a,N/a,1,1003,24.92134857,92.78692627,91.72501373,0,0,35.23698425,0,0,59.86899948,319.9544678,65407.019,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292674,33.66730852,49.57632828,30.15718079,4.51178503,6.090788841,145.3304901
103.55,-6.73E-02,1.201894879,1.203569651,0.984471798,49.57202148,3424.912598,77.69247437,6,77.44894409,72.56211853,N/a,N/a,1,1003,24.4494381,92.13119507,91.72501373,0,0,35.29240036,0,0,59.86899948,320.2043152,65407.029,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.729269,33.66731004,49.57202148,30.50063515,4.19856739,6.102985382,145.6834106
103.56,-5.80E-02,1.214819551,1.223520756,0.991652548,49.59428024,3425.639648,77.09986115,6,77.30220032,72.73143005,N/a,N/a,1,1003,25.07865524,93.2787323,91.83750153,0,0,35.3001709,0,0,59.86899948,320.4541931,65407.039,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292705,33.66731156,49.59428024,30.81479263,3.863777637,6.108006954,146.0364075
103.57,-4.99E-02,1.227110147,1.231117487,0.997730672,49.58568954,3426.367188,76.28180695,6,77.15652466,72.9016037,N/a,N/a,1,1003,24.53932762,94.42622375,91.95000458,0,0,35.26095963,0,0,59.86899948,320.7040405,65407.049,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292721,33.66731309,49.58568954,31.13194466,3.510693312,6.105830669,146.3890228
103.58,-4.33E-02,1.238630533,1.247607708,1.00251627,49.60451889,3427.094482,75.42546844,6,77.01145172,73.07241058,N/a,N/a,1,1003,25.30337334,94.42622375,92.21251678,0,0,35.17665482,0,0,59.86899948,320.9538879,65407.059,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292737,33.66731462,49.60451889,31.41229057,3.145504713,6.096617222,146.7407837
103.59,-3.88E-02,1.249238372,1.242414951,1.005861998,49.5984993,3427.822021,75.02505493,6,76.86869049,73.24511719,N/a,N/a,1,1003,24.92134857,94.42622375,92.47501373,0,0,35.05035019,0,0,59.86800003,321.2037354,65407.069,3.872999907,0.550000012,1.01E-02,14.23700047,49.86131287,-117.7292752,33.66731617,49.5984993,31.68515205,2.776494026,6.080710888,147.0912933
103.6,-3.65E-02,1.25878799,1.246883988,1.007666588,49.61304474,3428.549561,74.12176514,6,76.72636414,73.4182663,N/a,N/a,1,1003,25.77528,94.42622375,92.73751068,0,0,34.88626099,0,0,59.86800003,321.4535828,65407.079,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292768,33.66731773,49.61304474,31.9180069,2.411025763,6.058634281,147.440155
103.61,-3.66E-02,1.267133474,1.239088416,1.007877231,49.61576843,3429.277344,73.64671326,6,76.58470917,73.59197998,N/a,N/a,1,1003,25.77528,94.42622375,92.96250916,0,0,34.68960571,0,0,59.86800003,321.7034607,65407.089,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292783,33.66731929,49.61576843,32.12785339,2.057227612,6.031074047,147.7870483
103.62,-3.91E-02,1.274131894,1.241048455,1.006490707,49.63648605,3430.005127,72.67393494,6,76.44406128,73.76663208,N/a,N/a,1,1003,27.32584381,101.1475601,93.22501373,0,0,34.46641922,0,0,59.86800003,321.9533081,65407.099,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292798,33.66732086,49.63648605,32.2918129,1.725300789,5.998859406,148.1317139
103.63,-4.40E-02,1.279647589,1.241420507,1.003552198,49.62892532,3430.73291,72.21142578,6,76.30391693,73.94164276,N/a,N/a,1,1003,27.70786667,100.4917908,93.33750916,0,0,34.2233429,0,0,59.86800003,322.2031555,65407.109,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292813,33.66732243,49.62892532,32.43654633,1.421362638,5.962929726,148.4739532
103.64,-5.11E-02,1.283555746,1.235846043,0.999153614,49.62308121,3431.460938,71.55744171,6,76.16496277,74.11756897,N/a,N/a,1,1003,29.16854095,100.4917908,93.22501373,0,0,33.96736145,0,0,59.86800003,322.5463257,65407.119,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292828,33.66732401,49.62308121,32.53944397,1.153152108,5.924299717,148.8136292
103.65,-6.02E-02,1.285746455,1.229568243,0.993430316,49.60951996,3432.188232,70.99039459,6,76.02722168,74.29436493,N/a,N/a,1,1003,29.23595619,100.4917908,93.22501373,0,0,33.70554733,0,0,59.86800003,322.8894653,65407.129,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292843,33.6673256,49.60951996,32.60388947,0.927905679,5.884019852,149.1506805
103.66,-7.08E-02,1.286129475,1.235710263,0.986556232,49.60881805,3432.91626,70.16461945,6,75.8903656,74.47184753,N/a,N/a,1,1003,29.93258476,100.4917908,93.11251068,0,0,33.44475937,0,3.00E-04,59.86800003,323.2326355,65407.139,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292858,33.66732719,49.60881805,32.61406326,0.751466155,5.843131542,149.4851227
103.67,-8.25E-02,1.284636974,1.220098138,0.978738546,49.5721283,3433.643311,69.35163879,6,75.75430298,74.64972687,N/a,N/a,1,1003,30.02247429,100.4917908,92.73751068,0,0,33.19136047,0,3.00E-04,59.86800003,323.5758057,65407.149,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292872,33.66732879,49.5721283,32.60032654,0.629750073,5.802623749,149.8170319
103.68,-9.50E-02,1.281228423,1.212743402,0.970211148,49.58427811,3434.370605,68.50714874,6,75.6193924,74.82855225,N/a,N/a,1,1003,30.5617981,106.7213135,92.73751068,0,0,32.95095444,0,3.00E-04,59.86800003,323.9189453,65407.159,3.872999907,0.550000012,1.02E-02,14.23700047,49.61524963,-117.7292887,33.6673304,49.58427811,32.50585938,0.568185031,5.76338768,150.1465454
103.69,-0.107590526,1.275892735,1.20025754,0.961227536,49.53558731,3435.097412,67.48268127,6,75.48794556,75.00939178,N/a,N/a,1,1003,30.47191238,106.7213135,92.47501373,0,0,32.72812271,0,3.00E-04,59.84700012,324.2621155,65407.169,3.872999907,0.550000012,1.02E-02,14.23799992,49.61524963,-117.7292901,33.66733202,49.53558731,32.4023056,0.562916398,5.726176262,150.4738312
103.7,-0.119896017,1.268651366,1.189969659,0.952053368,49.50231934,3435.82373,66.49987793,6,75.35759735,75.19084167,N/a,N/a,1,1003,31.57303619,106.7213135,92.21251678,0,0,32.52620697,0,3.00E-04,59.84700012,324.6052856,65407.179,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7292915,33.66733365,49.50231934,32.2400589,0.616538227,5.691566467,150.7990875
103.71,-0.131368756,1.259559631,1.182931423,0.942958772,49.4577713,3436.549561,65.50693512,6,75.22827148,75.37277222,N/a,N/a,1,1003,32.49438477,106.7213135,92.10001373,0,0,32.34712982,0,3.00E-04,59.84700012,324.9484558,65407.189,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7292929,33.66733529,49.4577713,32.0378418,0.727861404,5.659928322,151.1225586
103.72,-0.141524896,1.248707771,1.184539795,0.93421042,49.4277916,3437.274658,64.57105255,6,75.1001358,75.55538177,N/a,N/a,1,1003,35.82022476,106.7213135,91.83750153,0,0,32.19129181,0,6.00E-04,59.84700012,325.2915955,65407.199,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7292943,33.66733693,49.4277916,31.78108025,0.887111306,5.631401062,151.4444733
103.73,-0.149919361,1.236221313,1.167414546,0.926064551,49.38924408,3437.999268,63.61027527,6,74.97332001,75.73870087,N/a,N/a,1,1003,39.05618286,106.7213135,91.72501373,0,0,32.05747604,0,6.00E-04,59.84700012,325.6347656,65407.209,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7292957,33.66733857,49.38924408,31.48784065,1.094030738,5.605877399,151.7650452
103.74,-0.156159326,1.222259283,1.175677776,0.918759704,49.39183044,3438.723633,62.61691666,6,74.8478241,75.92293549,N/a,N/a,1,1003,44.00000381,98.36067963,91.72501373,0,0,31.94285393,0,6.00E-04,59.84700012,325.9915771,65407.219,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.729297,33.66734023,49.39183044,31.13058662,1.334885597,5.582999229,152.0844727
103.75,-0.159915328,1.207012892,1.183121204,0.912510514,49.30871964,3439.447266,61.3874054,6,74.72346497,76.10749054,N/a,N/a,1,1003,47.55056763,98.85244751,91.83750153,0,0,31.84305,0,6.00E-04,59.84700012,326.3483887,65407.229,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7292984,33.66734189,49.30871964,30.79407883,1.60229075,5.562158585,152.4029083
103.76,-0.160929486,1.190701962,1.168116212,0.907502174,49.29673386,3440.17041,60.22941589,6,74.60015869,76.29268646,N/a,N/a,1,1003,51.66292953,98.36067963,91.95000458,0,0,31.75224495,0,3.00E-04,59.84700012,326.7052307,65407.239,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7292997,33.66734355,49.29673386,30.3853302,1.88301754,5.542514801,152.7204285
103.77,-0.159020811,1.173570991,1.178844213,0.903886139,49.27875519,3440.893555,59.30274582,6,74.47762299,76.47829437,N/a,N/a,1,1003,53.66292572,98.36067963,92.32500458,0,0,31.6633606,0,3.00E-04,59.84700012,327.0620422,65407.249,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.729301,33.66734522,49.27875519,29.959095,2.163212061,5.523015499,153.0370636
103.78,-0.154087439,1.155884504,1.160962939,0.901776373,49.24020767,3441.615967,58.25982666,6,74.35621643,76.66442871,N/a,N/a,1,1003,55.91011047,98.36067963,92.58750916,0,0,31.5682888,0,3.00E-04,59.84700012,327.4188538,65407.259,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7293023,33.66734689,49.24020767,29.53069496,2.426775694,5.502431393,153.3527527
103.79,-0.146106079,1.137921095,1.147498846,0.901247144,49.25478363,3442.338379,57.64048004,6,74.23670197,76.8519516,N/a,N/a,1,1003,56.22471619,66.72135925,92.85001373,0,0,31.45816994,0,3.00E-04,59.76499939,327.7756653,65407.269,3.872999907,0.550000012,1.03E-02,14.23799992,49.41392517,-117.7293036,33.66734857,49.25478363,29.06315804,2.663666248,5.479395866,153.6673279
103.8,-0.135128781,1.119967341,1.141011953,0.902331948,49.21281052,3443.060303,56.08946991,6,74.1180191,77.03977966,N/a,N/a,1,1003,56.35955429,66.72135925,92.85001373,0,0,31.32370377,0,3.00E-04,59.76499939,328.1324768,65407.279,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293049,33.66735026,49.21281052,28.62900734,2.855737448,5.45245266,153.9805603
103.81,-0.121277221,1.102311015,1.144948006,0.905023336,49.22244263,3443.782227,55.15254593,6,74.00015259,77.2281723,N/a,N/a,1,1003,55.91011047,66.06559753,92.96250916,0,0,31.15549278,0,3.00E-04,59.76499939,328.4893188,65407.289,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293062,33.66735195,49.22244263,28.17215347,2.990438223,5.420108795,154.2921143
103.82,-0.104735173,1.085234284,1.123961568,0.90927422,49.23807526,3444.50415,53.86794281,6,73.88330078,77.41727448,N/a,N/a,1,1003,56.22471619,66.06559753,92.85001373,0,0,30.94439316,0,0,59.76499939,328.8461304,65407.299,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293074,33.66735365,49.23807526,27.72691345,3.05486846,5.380890846,154.6015625
103.83,-8.57E-02,1.069006801,1.093477488,0.914999902,49.24170685,3445.226318,52.640728,6,73.76717377,77.60684204,N/a,N/a,1,1003,55.52809906,66.72135925,92.58750916,0,0,30.68187904,0,0,59.76499939,329.2029419,65407.309,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293087,33.66735535,49.24170685,27.31029892,3.033859015,5.33340168,154.9083862
103.84,-6.46E-02,1.053878903,1.088621616,0.922081351,49.26247787,3445.94873,51.30157089,6,73.6517334,77.79694366,N/a,N/a,1,1003,55.28089905,66.06559753,92.58750916,0,0,30.36037445,0,0,59.76499939,329.372467,65407.319,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293099,33.66735706,49.26247787,26.91246986,2.924303532,5.276377678,155.2119904
103.85,-4.15E-02,1.04007566,1.088861942,0.930369139,49.27039719,3446.671387,49.88817978,6,73.53701782,77.98751831,N/a,N/a,1,1003,55.21349335,36.72134781,92.58750916,0,0,29.97358894,0,0,59.76499939,329.5420227,65407.329,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293112,33.66735877,49.27039719,26.55571175,2.713257551,5.208742619,155.5117188
103.86,-1.70E-02,1.027790904,1.084908843,0.939688265,49.29459763,3447.394043,48.81964111,6,73.42298889,78.17863464,N/a,N/a,1,991,55.75280762,36.72134781,92.58750916,0,0,29.5167942,0,0,59.76499939,329.7115479,65407.339,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293124,33.66736049,49.29459763,26.22916794,2.397139072,5.129656315,155.8068848
103.87,8.77E-03,1.017182946,1.070656657,0.949843287,49.33764648,3448.117188,47.45205307,6,73.30981445,78.37049103,N/a,N/a,1,991,55.52809906,36.72134781,92.73751068,0,0,28.98707771,0,0,59.76499939,329.881073,65407.349,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293136,33.66736221,49.33764648,25.93580437,1.975673914,5.03855896,156.096756
103.88,3.54E-02,1.008370161,1.057642698,0.960624099,49.35584641,3448.841309,46.39262009,6,73.19745636,78.56291962,N/a,N/a,1,991,56.1348381,36.72134781,92.85001373,0,0,28.3835144,0,0,59.76499939,330.0505981,65407.359,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.7293148,33.66736394,49.35584641,25.70161819,1.449210882,4.935203075,156.3805847
103.89,6.24E-02,1.0014292,1.066980839,0.971811533,49.3603363,3449.565186,45.2833519,6,73.08669281,78.75629425,N/a,N/a,1,991,56.67416,36.72134781,93.11251068,0,0,27.70729828,0,0,59.85300064,330.2201538,65407.369,3.872999907,0.550000012,1.05E-02,14.23799992,49.14548874,-117.729316,33.66736568,49.3603363,25.52238083,0.821205914,4.819680691,156.6576538
103.9,8.97E-02,0.996393085,1.071268201,0.983183682,49.4213829,3450.289551,44.17103577,6,72.97654724,78.95034027,N/a,N/a,1,991,57.21348572,36.72134781,93.33750916,0,0,26.96180534,0,0,59.85300064,330.389679,65407.379,3.872999907,0.550000012,1.07E-02,14.23799992,49.25733948,-117.7293172,33.66736742,49.4213829,25.36266518,9.76E-02,4.692436218,156.9272766
103.91,0.116808496,0.993251085,1.073690414,0.994521141,49.42724228,3451.01416,43.32350922,6,72.86735535,79.1449585,N/a,N/a,1,991,57.14607239,25.08198738,93.48751068,0,0,26.15256882,0,0,59.85300064,330.5592041,65407.389,3.872999907,0.550000012,1.07E-02,14.23799992,49.25733948,-117.7293184,33.66736917,49.42724228,25.27968788,-0.711126328,4.554272175,157.188797
103.92,0.143498123,0.991950333,1.063360095,1.005612731,49.45795059,3451.739746,41.89754486,6,72.75875092,79.340065,N/a,N/a,1,991,57.52809143,25.08198738,93.48751068,0,0,25.28720284,0,0,59.85300064,330.7287598,65407.399,3.872999907,0.550000012,1.07E-02,14.23799992,49.25733948,-117.7293196,33.66737092,49.45795059,25.23090744,-1.592408776,4.406337738,157.4416656
103.93,0.169496506,0.992397845,1.064732909,1.016260386,49.50494766,3452.465332,40.7993927,6,72.65090942,79.53583527,N/a,N/a,1,991,57.68539429,24.42625809,93.33750916,0,0,24.37525368,0,0,59.85300064,330.8982849,65407.409,3.872999907,0.550000012,1.07E-02,14.23799992,49.25733948,-117.7293207,33.66737268,49.50494766,25.21832657,-2.532183886,4.250110149,157.6854248
103.94,0.194561362,0.994464517,1.072132945,1.026283622,49.55622101,3453.191895,39.72202682,6,72.54371643,79.73222351,N/a,N/a,1,991,57.21348572,24.42625809,93.22501373,0,0,23.4279747,0,0,59.85300064,330.8982849,65407.419,3.872999907,0.560000002,1.07E-02,14.23799992,49.25733948,-117.7293219,33.66737445,49.55622101,25.24469948,-3.515377045,4.087366104,157.9197083
103.95,0.218471825,0.997989535,1.05960691,1.035523415,49.58350372,3453.918701,38.33105469,6,72.43745422,79.92926025,N/a,N/a,1,991,56.9887619,24.42625809,93.11251068,0,0,22.45806885,0,0,59.85300064,331.1819763,65407.429,3.872999907,0.560000002,1.07E-02,14.23799992,49.25733948,-117.729323,33.66737622,49.58350372,25.32024193,-4.522532463,3.92013979,158.1442871
103.96,0.241025835,1.002786279,1.059364319,1.0438447,49.61164474,3454.645996,36.47980499,6,72.33189392,80.1268158,N/a,N/a,1,991,57.37078857,26.72132874,92.85001373,0,0,21.47935486,0,0,59.85300064,331.4656372,65407.439,3.872999907,0.560000002,1.07E-02,14.23799992,49.25733948,-117.7293242,33.66737799,49.61164474,25.42750931,-5.536857128,3.750673532,158.3590851
103.97,0.262036681,1.008648276,1.063108206,1.051138997,49.67663193,3455.374268,35.53544617,6,72.2270813,80.32509613,N/a,N/a,1,991,56.51685715,26.72132874,92.85001373,0,0,20.50642204,0,0,59.85300064,331.7493286,65407.449,3.872999907,0.560000002,1.07E-02,14.23799992,49.25733948,-117.7293253,33.66737977,49.67663193,25.54269028,-6.539436817,3.581362963,158.5641479
103.98,0.281329095,1.015356183,1.063774228,1.057325721,49.72962189,3456.103271,34.23488998,6,72.1229248,80.52399445,N/a,N/a,1,991,55.21349335,27.21313667,92.85001373,0,0,19.55423355,0,0,59.85300064,332.03302,65407.459,3.872999907,0.560000002,1.07E-02,14.23799992,49.25733948,-117.7293264,33.66738156,49.72962189,25.68516159,-7.514051914,3.414695501,158.7596893
103.99,0.29873535,1.022684693,1.07357049,1.0623523,49.76804352,3456.833008,33.349823,6,72.01957703,80.72351074,N/a,N/a,1,991,53.59551239,26.72132874,92.73751068,0,0,18.637743,0,0,59.85300064,332.3167114,65407.469,3.872999907,0.560000002,1.07E-02,14.23799992,49.25733948,-117.7293276,33.66738335,49.76804352,25.8505764,-8.439723969,3.253185034,158.9460602
104,0.314091295,1.030409813,1.087171793,1.066194296,49.84759903,3457.563232,32.82662582,6,71.9180069,80.92420959,N/a,N/a,1,991,51.66292953,27.21313667,92.58750916,0,0,17.77148628,0,0,59.74399948,332.6003723,65407.479,3.872999907,0.560000002,1.07E-02,14.23900032,49.25733948,-117.7293287,33.66738515,49.84759903,26.00427818,-9.299520493,3.099306345,159.1237793
104.01,0.327233374,1.038315415,1.082626104,1.068853855,49.91601181,3458.295166,32.4322052,6,71.81730652,81.12568665,N/a,N/a,1,991,49.48315048,26.72132874,92.58750916,0,0,16.96920395,0,0,59.74399948,332.8840637,65407.489,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293297,33.66738696,49.91601181,26.1678772,-10.08305264,2.955431223,159.2934723
104.02,0.337996364,1.04619956,1.097889066,1.070358157,49.98454285,3459.027588,32.18320084,6,71.71759033,81.3279953,N/a,N/a,1,991,48.65168762,36.72134781,92.58750916,0,0,16.24347496,0,0,59.74399948,333.1677551,65407.499,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293308,33.66738878,49.98454285,26.33042717,-10.77849388,2.823765039,159.4559021
104.03,0.346212327,1.053880215,1.101384878,1.070756912,50.07792664,3459.76123,32.18320084,6,71.61859131,81.53112793,N/a,N/a,1,991,48.24720001,36.72134781,92.21251678,0,0,15.60539913,0,0,59.74399948,333.451416,65407.509,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293319,33.66739061,50.07792664,26.47426987,-11.36805725,2.706292152,159.6119537
104.04,0.351711005,1.06120038,1.099316716,1.070119619,50.13617325,3460.496338,32.18320084,6,71.52049255,81.73498535,N/a,N/a,1,991,47.79776382,36.72134781,92.32500458,0,0,15.0643158,0,0,59.74399948,334.0074158,65407.519,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293329,33.66739244,50.13617325,26.62718773,-11.85066605,2.604724169,159.7626038
104.05,0.354321569,1.06803143,1.106990218,1.068531871,50.23384094,3461.232178,32.42362213,6,71.42333984,81.93978882,N/a,N/a,1,991,46.71910477,36.72134781,92.32500458,0,0,14.62758541,0,0,59.74399948,334.2797241,65407.529,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.729334,33.66739428,50.23384094,26.74648476,-12.21980095,2.52045989,159.9088745
104.06,0.353875905,1.07427597,1.125215292,1.066091657,50.33922195,3461.969971,32.74651337,6,71.32723999,82.14561462,N/a,N/a,1,991,45.7078743,36.72134781,92.32500458,0,0,14.30042934,0,0,59.74399948,334.5520325,65407.539,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.729335,33.66739613,50.33922195,26.84654427,-12.46777916,2.454552889,160.0518799
104.07,0.350213379,1.07986939,1.130076647,1.062906384,50.39318848,3462.70874,32.74651337,6,71.23184204,82.35202789,N/a,N/a,1,991,43.6853981,36.72134781,92.32500458,0,0,14.08583927,0,0,59.74399948,334.8243408,65407.549,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293361,33.66739798,50.39318848,26.95742798,-12.59754467,2.40769124,160.1927338
104.08,0.343186915,1.084779859,1.13985908,1.059088111,50.41202545,3463.447998,32.89038467,6,71.13720703,82.5588913,N/a,N/a,1,991,41.61798096,54.42627335,92.21251678,0,0,13.98454857,0,0,59.74399948,335.0966187,65407.559,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293371,33.66739984,50.41202545,27.06989288,-12.60938549,2.380187273,160.3325806
104.09,0.332669795,1.089007974,1.145431399,1.054750562,50.54568481,3464.188232,33.01941681,6,71.04451752,82.76728821,N/a,N/a,1,991,39.97753143,54.42627335,92.10001373,0,0,13.99507999,0,0,59.6629982,335.368927,65407.569,3.872999907,0.560000002,1.08E-02,14.23900032,50.3981781,-117.7293381,33.66740171,50.54568481,27.10354042,-12.50885773,2.371978998,160.4725342
104.1,0.31856361,1.092583895,1.151866913,1.050005436,50.58250809,3464.929688,33.08112717,6,70.95269012,82.97624969,N/a,N/a,1,991,37.59550858,54.42627335,91.95000458,0,0,14.11385345,0,0,59.6629982,335.6412354,65407.579,3.872999907,0.560000002,1.06E-02,14.23900032,51.11399841,-117.7293391,33.66740359,50.58250809,27.17274284,-12.30507183,2.382642984,160.613678
104.11,0.300806344,1.095565081,1.157014608,1.044959188,50.6224823,3465.672119,33.08112717,6,70.86113739,83.18553162,N/a,N/a,1,991,34.04494476,54.42627335,91.95000458,0,0,14.33535576,0,0,59.6629982,335.9135437,65407.589,3.872999907,0.560000002,1.06E-02,14.23900032,51.11399841,-117.7293401,33.66740547,50.6224823,27.22537041,-12.00187397,2.411417961,160.7570343
104.12,0.279380351,1.098031759,1.165190101,1.039710164,50.74814987,3466.415283,33.24041367,6,70.77040863,83.39578247,N/a,N/a,1,991,30.17977715,54.42627335,92.10001373,0,0,14.65236664,0,0,59.6629982,336.1858521,65407.599,3.872999907,0.560000002,1.06E-02,14.23900032,51.11399841,-117.729341,33.66740736,50.74814987,27.21910095,-11.60916424,2.45723629,160.9035645
104.13,0.254319966,1.100082397,1.17169857,1.034346819,50.83610916,3467.1604,33.43738556,6,70.68034363,83.60675049,N/a,N/a,1,991,26.76404762,54.42627335,92.10001373,0,7.00E-03,15.05622196,0,0,59.6629982,336.4581604,65407.609,3.872999907,0.560000002,1.06E-02,14.23900032,51.11399841,-117.729342,33.66740925,50.83610916,27.2227478,-11.14451599,2.518766403,161.0541229
104.14,0.22571823,1.101828575,1.173648953,1.028945327,50.92492294,3467.906494,33.43738556,6,70.59082794,83.81838989,N/a,N/a,1,991,23.14606667,70.49185181,91.83750153,0,0,15.53712654,0,0,59.6629982,336.5959167,65407.619,3.872999907,0.560000002,1.06E-02,14.23900032,51.11399841,-117.729343,33.66741115,50.92492294,27.21840858,-10.61705112,2.594459534,161.2094879
104.15,0.193732336,1.10338974,1.174721837,1.023568988,51.03516388,3468.654297,34.1530304,6,70.50218201,84.03093719,N/a,N/a,1,991,19.1235981,70.49185181,91.57500458,0,0,16.08447266,0,0,59.6629982,336.7336426,65407.629,3.872999907,0.560000002,1.06E-02,14.23900032,51.11399841,-117.7293439,33.66741306,51.03516388,27.19809532,-10.03896332,2.682603121,161.3703308
